0.000000000000000000e+00,-4.060555555555556140e-02,-7.079999999999575522e-02,-1.079444444444455087e-01,-1.915555555555545908e-01,-2.697777777777865538e-02,1.286388888888971849e-01,2.796333333333365090e-01,4.617833333333258850e-01,4.744833333333282610e-01,4.889666666666556694e-01,4.774499999999974875e-01,3.364763888888888687e+03,-1.896625000000000000e+03,3.331750000000000000e+03,-1.939111111111111086e+03,-7.807409742777776955e+02,-4.094418219444444844e+02,-2.347158511111110215e+02,-3.045854288888891119e+02,-6.445556270555555329e+02,-1.424098447666666743e+03,-1.565938018222222126e+03,-1.480765114333333486e+03,1.289124235555558471e+02,-1.234997115555553364e+02,5.525453333333530281e+00,-1.140439904444440344e+02,5.791666886111111126e+02,4.881967424333332929e+03,-2.434029863333333310e+02,-2.670744172222221664e+02,8.274857586666666975e+02,-3.648931800000000294e+02,-2.896251412222222825e+02,-2.071441119999997227e+02,2.702708333333333485e+03,2.563104166666666515e+03,1.984027777777782831e+01,2.565444444444444343e+03,-7.251847033333334593e+02,-3.261488997777779559e+02,-2.996840484444446133e+02,-2.823864048333337564e+02,4.138301363777778533e+03,1.247168073166666773e+03,1.031952795388888717e+03,3.430959739833333515e+03,2.485013888888888687e+03,2.558340277777777828e+03,-2.501388888888868678e+01,2.740531855833333339e+03,-4.094290253888890447e+02,-1.842268182222221924e+02,-2.463263876666668750e+02,-2.977015270555557436e+02,4.246121605000000272e+03,3.712364850444444528e+03,3.589475961555555386e+03,8.639875176111111159e+02,-6.315486111111110858e+02,-5.534305555555555429e+02,-6.197361111111110858e+02,-4.874365615555555564e+02,5.106933283333333407e+01,1.565011733333332700e+01,4.384271416666665999e+01,1.439139072222223348e+01,-4.859703173888889864e+02,-8.046340089444444175e+02,-7.762173422777777887e+02,-6.436895644999999604e+02,-3.761825444444443747e+02,-3.449580402222222801e+02,-2.127641582222222496e+02,-1.618876235555553649e+02,-4.564048364444446406e+02,-2.172644044444444660e+02,-1.587226460555555434e+02,-1.579368502777776939e+02,6.534015180555559255e+02,-2.471894654999998693e+02,-3.766855301666662399e+02,-5.956163084999998318e+02,3.164145833333333030e+03,3.100263888888888687e+03,3.073323611111110949e+03,3.265177747777777768e+03,-4.316107421111113354e+02,-3.647002804444446156e+02,-1.237920696666666061e+02,-2.506830715555553297e+02,-7.392260743888887191e+02,-9.181402601666666214e+02,-1.198217093999999861e+03,-1.334482936500000051e+03,1.294311475555555262e+02,1.668802535555557824e+02,2.206749959999999646e+02,3.611016363888888918e+02,-3.665335384444444458e+02,-2.408080573333331245e+02,-2.048343446666664818e+02,-2.402577164444443838e+02,7.779238515555557569e+02,4.402488750000002256e+02,6.478553028333333259e+02,7.814136361666667199e+02,-4.749065479999999866e+02,-6.987752648888889553e+02,-6.672289684444444902e+02,-3.579073658333333015e+02,-1.450363810555555801e+02,-1.161608998888887783e+02,-9.641166094444433554e+01,-5.600330527777764189e+01,-4.196056465000000912e+02,-5.841977806111111704e+02,-4.691936139444444507e+02,-4.752828992777778012e+02,-2.838888888888888928e+01,-2.838888888888888928e+01,-2.838888888888888928e+01,-8.452830166666664979e+00,-3.373392751666667095e+02,-1.338370955555554929e+02,-4.126798172777777154e+02,-4.663788512222222380e+02,-1.103301444444444446e+00,-5.719401038888889133e+01,-2.880512150000000204e+01,-4.162326111111110949e-01,-2.574354524444441950e+02,-2.307081686666663813e+02,-2.136314574444441519e+02,-2.999098044444440347e+01,-1.674275876111110506e+02,-8.609099222222224057e+01,-5.935467377777783327e+01,-1.885028546111110757e+02,-4.082145611111108110e+02,-4.142094644999996262e+02,-2.733591452777773156e+02,-2.966212869999994837e+02,-2.838888888888888928e+01,-5.677777777777777857e+01,-2.838888888888888928e+01,-1.029502364999999742e+02,-7.498515733333314870e+01,-1.006962105555556661e+02,-1.420312403333333862e+02,-8.082883433333333301e+01,-2.896209016666666614e+01,-2.877294683333333580e+01,-2.877294683333333580e+01,-2.877900322222222229e+01,-3.724777777777776464e+02,-1.466208333333333940e+02,-4.731624999999999091e+02,-1.400516116222222308e+03,-2.191779443888887613e+02,-1.576971449999998072e+02,-1.233090387777776726e+02,-1.687607131666665907e+02,-1.445510119000000032e+03,-2.299378174555555688e+03,-2.299322619000000032e+03,-8.204974217777780723e+02,-4.873458346666668604e+02,-3.966154773333332741e+02,-5.502007955555554872e+02,-7.586603788333334251e+02,-2.512062391666664780e+02,-1.591942476666666835e+02,-1.279817583333331896e+02,-5.145559825000001410e+02,1.858550373333337120e+02,4.245225955555588371e+01,-5.764741293333331669e+02,-5.660780479999998533e+02,-5.383379675555554513e+02,-5.014977895555554142e+02,-4.894104551111109913e+02,4.581229999000000134e+03,-1.968304077222219348e+02,-1.266610886666666147e+02,-1.304984577222220707e+02,9.512945617222220562e+02,-1.202175962499999741e+03,-1.010229623388888626e+03,-6.799197296111112792e+02,-7.721555555555555657e+02,-6.302111111111111086e+02,-5.592250000000000227e+02,-7.451875000000000000e+02,-2.611118118333332632e+02,-3.030745618888888089e+02,-2.529131493333331946e+02,-2.594769006666664950e+02,-2.426105644444443499e+02,-4.639655172222222177e+02,-6.035419061111110750e+02,-6.177262596666666923e+02,-3.399726539999999204e+02,-3.473750353333332441e+02,-3.249687186666665184e+02,-2.905245306111110040e+02,-1.599957252777776944e+02,-9.063236949999989633e+01,-5.372090205555545595e+01,-9.344674766666653909e+01,1.308315717111111098e+03,-4.449684497222224309e+02,-4.358647792777780978e+02,1.081504653888887333e+02,-1.529697898888887266e+02,-1.963454126666663342e+02,-1.348985622222220400e+02,-1.256306986666664898e+02,-3.679548181666665414e+02,-1.386705186111110777e+02,-1.881099543888890366e+02,-3.906353299444440381e+02,-3.307349352777773674e+02,-3.644596394999998665e+02,-2.498137488333331930e+02,-1.012163278888887135e+02,-4.146891537777776193e+02,-1.508088295555555760e+02,-8.004907422222208879e+01,-6.986906344444446404e+01,-5.533696061666660171e+02,-3.001744186666667247e+02,-2.630878758888890729e+02,-1.925575824999998531e+02,5.768071142777771456e+02,2.532516322222181770e+01,-4.846769071111111771e+02,6.808401559999997517e+02,-3.706345240000000558e+02,-2.851138888888888232e+02,-2.115011906666668438e+02,-5.106477788888901159e+01,-1.847416306666665378e+02,-1.072216055555566072e+01,-3.251416744444455276e+01,-1.733967894444450053e+01,-1.735765379944444248e+03,-7.434567809999998644e+02,-5.863366293333333488e+02,2.752259555555610859e+00,-7.446417359999998098e+02,-6.415124044444442006e+02,-6.502383302222222028e+02,-4.236178658888889004e+02,-1.132466779444444427e+02,-2.712181727777777951e+01,-1.604805938888885919e+01,-2.449083144444442439e+01,-7.577875246666669682e+02,-1.087517657944444636e+03,-7.369806546111112766e+02,-6.959456006111111037e+02,-2.232339056666665442e+02,-2.164596771111109774e+02,-2.047317125555554753e+02,-1.744517571666665958e+02,-6.076904949999999417e+01,-2.564760916666668322e+01,1.504796944444450446e+00,-4.691819316666675377e+01,-3.691389610555554555e+02,-2.773482281666662743e+02,-2.268345447222221765e+02,-2.184308254999998553e+02,-2.838611111111110858e+02,-2.554722222222222285e+02,-3.548472222222222285e+02,-4.487038388888889529e+01,-2.151661626111110195e+02,-1.781074126666666189e+02,-1.461856636666664429e+02,-5.129393677777775906e+01,-1.925511653333332731e+02,-2.700474536666666836e+02,-2.416585647777777979e+02,-2.700474536666666836e+02,2.820694444444444343e+03,2.877500000000000000e+03,2.659861111111111313e+03,-1.497637593944444461e+03,-4.619264445555554630e+02,-2.399093984999999236e+02,-2.249229799444443074e+02,-2.464929287777776494e+02,-9.041717535000000225e+02,3.775888508388889022e+03,3.515652397277777709e+03,-1.731500380499999892e+03,-1.126845239999999961e+02,-2.132157739999999819e+02,-2.624435517777777704e+02,-2.240999224999999626e+02,-1.775510468333332881e+02,-1.080092048333332713e+02,-4.272625288888885819e+01,-1.566412444999999138e+02,-2.361536061666666910e+02,-2.386649572222222275e+02,-1.684508701111111009e+02,-1.944717034444444437e+02,4.121291666666666970e+03,-7.900138888888889142e+02,-9.792361111111110858e+02,-5.778258226666665678e+02,-9.546051033333334601e+01,-1.293552891666666937e+02,-2.070075610555556409e+02,-2.244605359999998200e+02,-4.830931815555555886e+02,-3.976527777777777715e+02,-4.781111111111110858e+02,-3.043798953333329109e+02,-2.784975891111108695e+02,-2.547276704444442998e+02,-2.358334119999997824e+02,-6.179124448333334385e+02,-4.282095482777776283e+02,-2.501751131666666765e+02,-2.111927644444440944e+02,1.953653070888888578e+03,-4.851754469444442748e+02,-2.824826799999999025e+02,-2.811242902222219300e+02,-2.844816808888887181e+02,-3.037549031111109343e+02,-2.380923951111109318e+02,-1.568011679999997341e+02,-4.874613538333334191e+02,-3.062208183333336819e+01,-1.604550750000004200e+01,-2.422460400000005620e+01,6.569750793333334968e+02,-4.262495193333331827e+02,-4.525362348888886572e+02,-2.892080606666663698e+02,-8.591636988888853921e+01,-7.835981533333267635e+01,-6.807751933333287298e+01,-6.869500911111066443e+01,-1.812343659999998522e+02,-3.719545300000012844e+01,-2.773977327777787139e+01,-4.431556972222233526e+01,1.428718291111114240e+02,-1.350102113333329612e+02,-8.114330766666631689e+01,-6.961786322222178569e+01,-8.666361022222223198e+01,-6.836283155555557300e+01,-1.303555560000000071e+02,-1.103571766666666747e+02,-2.853140863333334210e+02,-1.248319586666665657e+02,-5.166830327777782372e+01,-9.799970122222214286e+01,-2.302757331666666403e+02,-1.903524707222222503e+02,-7.504927372222222459e+01,-5.871408838888888226e+01,-1.139099059999995802e+02,-1.090005034444439502e+02,-1.141402126666663150e+02,-1.096410888888885040e+02,-5.181376977777783566e+01,-5.063775805555559373e+01,2.002930611111139569e+00,2.272990222222247780e+00,-6.732377761111098380e+01,-1.569984106111111259e+02,-1.446997113333332550e+02,-1.223650808888885990e+02,-2.406964547777774897e+02,-2.249402627777774342e+02,-1.468590852222218928e+02,-1.776623335555552785e+02,-3.272702661111109705e+02,-3.037199168888888039e+02,-2.128308215555555876e+02,-3.032553154444443635e+02,-3.170913786111111676e+02,-2.361220475555553548e+02,-2.070514284444441273e+02,-1.448967789999999241e+02,-4.256944444444444287e+01,-1.703333333333333428e+02,-1.703333333333333428e+02,-1.712898048333333350e+02,-1.499134962777779378e+02,-1.727256101666666837e+02,-2.051371413333333749e+02,-1.051488773333331892e+02,-1.987345344444444706e+01,-6.190716666666666868e-01,-5.716183572222222153e+01,-8.555678100000000086e+01,-3.691611111111110404e+02,-6.433819444444443434e+02,-2.208930555555555202e+02,2.175600618333335206e+02,-2.549507060555555711e+02,-1.280486663888889325e+02,-2.601521951111108706e+02,-2.088719591111112379e+02,1.842330945555555445e+03,1.212566749222222143e+03,3.646217820833333462e+03,3.943640506111112245e+02,-1.291125000000000000e+03,-1.272208333333333258e+03,-1.258000000000000000e+03,-9.922929566666667824e+02,-4.678632792222221610e+02,-4.573195930555557425e+02,-4.177952056666666749e+02,-2.809169949444443546e+02,-6.749964073333333090e+02,-1.064993086444444316e+03,-1.041050724611111036e+03,-1.149771351555555611e+03,-1.302048741111109962e+02,-1.037670459999999366e+02,-9.719015755555534497e+01,-4.348833194444421224e+01,2.202697116666669785e+01,-9.397186166666671170e+00,-1.481327388888888663e+01,-1.113421833333333097e+02,-2.656164609444440430e+02,-1.927175435555554373e+02,-1.362451722777776126e+02,-1.287810565555553239e+02,-2.106172620000000279e+03,-2.274900298000000021e+03,-2.248626984888888728e+03,-1.680040388611110984e+03,-1.417532881666665787e+02,-7.189187599999982581e+01,-6.081054444444436058e+01,-6.057145461111099394e+01,-3.692937279999999873e+02,-9.518290152222222105e+02,-1.474311034666666274e+03,-1.773299923555555324e+03,2.440076388888888687e+03,-2.783368055555555657e+03,-2.676916666666666515e+03,-1.847784910833333470e+03,-3.459402857222224839e+02,-1.554563183888888886e+02,-1.427852863333330333e+02,-2.771548998888885080e+02,-1.222251410388888871e+03,-1.906848611111111040e+03,-1.953931944444444525e+03,-2.495597791388888709e+03,-1.394005794111111300e+03,-1.425856042333333335e+03,-1.269191308777777749e+03,-9.993077387222223251e+02,-1.501679281666667123e+02,-9.233583161111110371e+01,-8.696748461111107531e+01,-1.803018438333332938e+02,-2.183457158333332018e+02,-8.137654092777777350e+02,-1.074119799055555632e+03,-7.403765593333332617e+02,-5.835349908888886148e+02,-5.807599577777777995e+02,-6.139129671111109019e+02,-8.288585197222223542e+02,-3.522334315000002789e+02,-3.086504953333334811e+02,-2.851688567222220172e+02,-8.889635982777780328e+02,-1.422488379055555470e+03,-1.175779861055555557e+03,-1.052720734833333154e+03,-3.554736004444446280e+02,-5.796777826666659621e+02,-6.481233179999990170e+02,-8.938737466666664204e+02,-4.266680679444444309e+02,-2.893284782777778332e+02,-2.477135455555553563e+02,-1.379767786666664335e+02,2.297617433666666784e+03,1.106301447277777697e+03,6.534920622777777908e+02,3.220459651666664058e+02,-1.277361111111111143e+02,-1.844861111111111143e+02,-2.129027777777777715e+02,-1.703333333333333428e+02,-2.095556694444443906e+02,-1.286355423333334045e+02,-1.231120377777777577e+02,-1.788444406111109970e+02,-8.745815738888887836e+01,-7.789255000000000484e-01,-2.879166666666666785e+01,-2.878524044444444385e+01,-1.260562500000000000e+03,-1.281819444444444343e+03,-1.385902777777777828e+03,-1.121059286888888892e+03,-2.582405209444444836e+02,-4.371605988333335517e+02,-5.447138537777783540e+02,-4.200464961666666568e+02,-4.415952925555556021e+02,-5.966008845000000065e+02,-7.761732803888888839e+02,-1.074242724833333341e+03,1.475699583333337159e+02,1.563815023333338559e+02,9.470985844444481927e+01,1.770840368333337551e+02,-1.582838557222219720e+02,-2.142716972222223148e+01,1.736621433333337450e+01,-5.287966627777757367e+01,1.503176406777777629e+03,2.513353578333334326e+02,3.993153551666671319e+02,2.813735122777782180e+02,-3.201664461111109858e+02,-1.978204452222220198e+02,-2.649428965555551940e+02,-2.440734501111109012e+02,-1.687381846666665695e+02,-6.712084894444438987e+01,-3.236724627777778096e+01,-6.290139377777774143e+01,-8.016352066666661358e+02,-4.014896159999998417e+02,-2.898100258333333841e+02,-1.631458945000001677e+02,-6.775063371111110655e+02,-6.193683655555553287e+02,-6.079091219999997975e+02,-5.850882623333330912e+02,-2.638179386111109466e+02,-1.529777981666663891e+02,-8.137950927777775689e+01,-1.110336193888887379e+02,-7.432106739444441246e+02,-1.405415233277778043e+03,-1.012795419555555441e+03,-8.739289511111111324e+02,-2.271111111111111143e+02,-1.419166666666666572e+02,-2.270833333333333428e+02,-3.184853121111111136e+02,-6.043379099999984305e+01,-7.471063255555540650e+01,-5.494203472222201867e+01,-2.672304838888882728e+01,-4.572462138888888461e+01,-7.153008300000000474e+01,-8.560473583333333636e+01,-5.721584694444444352e+01,-1.214384057111111360e+03,-1.144451483999999709e+03,-1.115903699777778002e+03,-8.986438406666667333e+02,-3.067561568333335345e+02,-3.656627711111112831e+02,-3.393864842222221796e+02,-3.525146479444445049e+02,-9.612009363888889766e+02,-1.572876736944444474e+03,-1.741873051777777619e+03,-1.514309791555555421e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.299579033333333911e+01,-2.544399158888885779e+02,-2.170223281111105962e+02,-2.632911771111106418e+02,-1.408441263333329232e+02,-3.033988161111111026e+01,-2.894811688888889023e+01,-4.094016666666666637e-01,-4.162326111111110949e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.751925756111111809e+02,-1.797219703333335019e+02,-3.907258606666665628e+02,-2.188587870000000635e+02,-2.109583697222223009e+02,-2.012253111111111270e+00,-5.388375555555555696e-01,-3.901143333333333407e-01,-3.963515555555555125e-01,-1.889938888888888869e+03,-1.915876388888888869e+03,2.969826388888888687e+03,-9.354291593333332457e+02,-4.037965916666664725e+02,-5.388781408333337595e+02,-4.415383361111113345e+02,-3.943881767777776304e+02,-2.990864423333333093e+02,-5.780842235555555817e+02,-1.030755224833333386e+03,-1.205316232611110991e+03,-1.308419444444444252e+03,-1.041136111111110949e+03,-6.813583333333331211e+02,-1.515328149611111030e+03,-1.323962943888888617e+02,-1.228915405555554798e+02,-1.205936729444443642e+02,-1.574349526111111004e+02,3.210710533555555230e+03,2.584520865222222255e+03,1.793087673888885547e+02,-2.498567705555569773e+01,6.971352767777785857e+02,3.070775437777781463e+02,3.288656151111113104e+02,-4.029449454444440448e+02,-1.841708316666664302e+01,-1.796841966666669066e+01,-4.829734788888887920e+01,-5.059477489444444700e+02,3.139508291333332636e+03,9.991182653888886307e+02,1.233134915055555439e+03,5.953069444444445253e+02,5.498281742222218327e+02,3.031347420444444197e+03,3.794670631111107468e+02,-4.687033926111111555e+02,-1.883542141666665657e+02,-1.029359098333331275e+02,-9.286122516666658555e+01,-1.874783159444444038e+02,-7.381948506111109509e+02,4.011628670666666949e+03,3.907358035555555944e+03,-2.939167436666664912e+02,-2.797551017777774973e+02,-2.835598407777773673e+02,-2.790750853333330497e+02,-3.484527981666666392e+02,-5.740782322222213452e+01,-2.487102561111103682e+01,-1.918149583333330099e+01,4.752846855555549155e+01,-5.153481927222222794e+02,-3.926147109444443686e+02,-3.422507887222220688e+02,-5.342220575555554660e+02,-4.564821775555556087e+02,-4.591998035555557180e+02,-4.174197106666665604e+02,-4.114201003333332665e+02,-1.612784923888888500e+02,-1.243238421666665658e+02,-9.096910777777782187e+01,-9.406166052222221197e+02,-8.147882184444442828e+02,-7.539964882222225242e+02,-7.874146766666667645e+02,3.700995555556829686e-01,-1.286700388888760926e+00,1.906291666666817264e+00,4.947130388888879793e+00,-2.736466387777775253e+02,-2.900559398333331274e+02,-3.311497948333334307e+02,-2.479314283333327182e+02,-4.524801544444449064e+01,-4.066883644444453694e+01,-2.065675077777768820e+01,-1.157238955555553162e+01,1.127871004444446044e+02,1.306377286666668169e+02,-3.058400159999998777e+02,-1.116497590555554780e+02,-4.242501861111111339e+02,-2.609544974444443710e+02,-3.972232639999998582e+02,-5.543233609444442891e+02,-6.699628735555556887e+02,-5.625782575555556377e+02,-2.719662092222220053e+02,-3.524349914444444494e+02,-2.278812421666665955e+02,-2.981923527222221537e+02,-1.580115152777777610e+02,-3.681943095555554919e+02,-2.980089885555553337e+02,-3.136414959444444435e+02,-3.905072275555556871e+02,-3.123768094444445182e+02,-2.929467316111110904e+02,-2.353282232777777949e+02,-1.934238578333333578e+02,-3.603353341111110808e+02,7.837347188888941218e+01,9.125161577777817001e+01,1.056167333333382885e+01,8.088278277777806125e+01,-8.211663622222209824e+01,2.320900611111142098e+00,-5.538200555555448545e+00,-7.841453294444434619e+01,1.939251205555433444e+01,7.794424466666680473e+01,2.020148004444447452e+02,1.017330476666668346e+02,-1.544416468444444490e+03,-1.728958135111111233e+03,-1.707673412888889061e+03,-9.896008788888887011e+02,-2.522883236111110250e+02,-1.661604084444442719e+02,-1.583389017777776075e+02,-1.789399318333331053e+02,-6.390990963888888245e+02,-7.816498829444444709e+02,-1.187464947055555513e+03,-1.260289947055555558e+03,4.255669620000007853e+02,5.145883251111113168e+02,3.163458463555556591e+03,-1.487058885722221930e+03,-1.858420094999997900e+02,-1.014385820555554147e+02,-4.930640049999986729e+01,-8.063216933333326608e+01,3.405308473777778545e+03,2.250015682888889387e+03,2.358635050888889054e+03,2.600275527333333230e+03,-1.713580247777777572e+02,-1.145802470000000000e+02,-1.145802470000000000e+02,-7.318129999999999313e+01,-3.502427572222215701e+01,-2.238672549999992611e+01,1.355140288888883049e+01,-7.569098888889129739e-01,-9.803149638888888262e+01,-1.153578416666666726e+02,-1.554722222222222339e+00,-1.150665598888888752e+02,-4.835751294444439452e+01,-4.791069566666665480e+01,-4.669892594444445422e+01,-8.035762277777779161e+01,-6.216643977777781060e+01,-3.304318000000002087e+01,-2.046765777777780215e+01,-4.615640200000004256e+01,-8.846092383333328257e+01,-5.571455955555556727e+01,-5.220590766666665417e+01,-5.006915516666656885e+01
